date,parent_region,region,confirmed,recovered,deaths
2020-03-20,global,Panama,137.0,0.0,1.0
2020-03-20,Kanada,Quebec,139.0,0.0,1.0
2020-03-20,USA,Indiana,86.0,0.0,2.0
2020-03-20,USA,Maryland,149.0,0.0,1.0
2020-03-20,China,Macau,17.0,10.0,0.0
2020-03-20,global,Ägypten,285.0,39.0,8.0
2020-03-20,global,Ungarn,85.0,2.0,3.0
2020-03-20,global,Mauretanien,2.0,0.0,0.0
2020-03-20,USA,Wisconsin,207.0,0.0,3.0
2020-03-20,global,Bahrain,285.0,100.0,1.0
2020-03-20,China,Tianjin,137.0,133.0,3.0
2020-03-20,USA,West Virginia,7.0,0.0,0.0
2020-03-20,global,Estland,283.0,1.0,0.0
2020-03-20,global,Armenien,136.0,1.0,0.0
2020-03-20,global,Ruanda,17.0,0.0,0.0
2020-03-20,global,Brunei,78.0,1.0,0.0
2020-03-20,global,Belgien,2257.0,1.0,37.0
2020-03-20,global,Peru,234.0,1.0,3.0
2020-03-20,USA,New Jersey,890.0,0.0,11.0
2020-03-20,China,Innere Mongolei,75.0,74.0,1.0
2020-03-20,USA,Utah,78.0,0.0,0.0
2020-03-20,Kanada,Alberta,146.0,0.0,1.0
2020-03-20,global,St. Lucia,2.0,0.0,0.0
2020-03-20,global,Afghanistan,24.0,1.0,0.0
2020-03-20,China,Guangdong,1395.0,1323.0,8.0
2020-03-20,global,Ukraine,29.0,0.0,3.0
2020-03-20,USA,Missouri,53.0,0.0,2.0
2020-03-20,Australien,South Australia,50.0,3.0,0.0
2020-03-20,global,Rumänien,308.0,25.0,0.0
2020-03-20,China,Sichuan,541.0,536.0,3.0
2020-03-20,global,Benin,2.0,0.0,0.0
2020-03-20,China,Chongqing,576.0,570.0,6.0
2020-03-20,global,St. Vincent und die Grenadinen,1.0,0.0,0.0
2020-03-20,China,Hainan,168.0,161.0,6.0
2020-03-20,Australien,New South Wales,353.0,4.0,6.0
2020-03-20,global,Aserbaidschan,44.0,6.0,1.0
2020-03-20,USA,New Mexico,43.0,0.0,0.0
2020-03-20,China,Anhui,990.0,984.0,6.0
2020-03-20,USA,Hawaii,26.0,0.0,0.0
2020-03-20,Australien,Western Australia,64.0,0.0,1.0
2020-03-20,USA,Arizona,78.0,0.0,0.0
2020-03-20,global,Costa Rica,89.0,0.0,1.0
2020-03-20,global,Albanien,70.0,0.0,2.0
2020-03-20,global,Lettland,111.0,1.0,0.0
2020-03-20,global,Oman,48.0,12.0,0.0
2020-03-20,global,Suriname,4.0,0.0,0.0
2020-03-20,global,Spanien,20410.0,1588.0,1043.0
2020-03-20,global,Moldawien,66.0,1.0,1.0
2020-03-20,global,Zypern,67.0,0.0,0.0
2020-03-20,global,Irak,208.0,49.0,17.0
2020-03-20,USA,Arkansas,96.0,0.0,0.0
2020-03-20,USA,South Dakota,14.0,0.0,1.0
2020-03-20,global,Norwegen,1914.0,1.0,7.0
2020-03-20,global,Jordanien,85.0,1.0,0.0
2020-03-20,Kanada,Ontario,308.0,5.0,2.0
2020-03-20,global,Ecuador,367.0,0.0,5.0
2020-03-20,USA,Florida,563.0,0.0,10.0
2020-03-20,global,Schweden,1639.0,16.0,16.0
2020-03-20,China,Shanghai,371.0,326.0,3.0
2020-03-20,China,Xinjiang,76.0,73.0,3.0
2020-03-20,USA,New Hampshire,44.0,0.0,0.0
2020-03-20,Frankreich,Französisch-Guyana,15.0,0.0,0.0
2020-03-20,global,Mongolei,6.0,0.0,0.0
2020-03-20,global,Kolumbien,128.0,1.0,0.0
2020-03-20,China,Peking (Beijing),491.0,390.0,8.0
2020-03-20,global,Nordmazedonien,67.0,1.0,0.0
2020-03-20,global,Vietnam,91.0,16.0,0.0
2020-03-20,USA,Guam,14.0,0.0,0.0
2020-03-20,global,Italien,47021.0,4440.0,4032.0
2020-03-20,global,Bolivien,15.0,0.0,0.0
2020-03-20,global,Großbritannien,3983.0,65.0,177.0
2020-03-20,global,Chile,434.0,6.0,0.0
2020-03-20,global,Katar,470.0,10.0,0.0
2020-03-20,China,Fujian,299.0,295.0,1.0
2020-03-20,global,Kosovo,2.0,0.0,0.0
2020-03-20,China,Heilongjiang,484.0,463.0,13.0
2020-03-20,global,Paraguay,13.0,0.0,0.0
2020-03-20,USA,Iowa,45.0,0.0,0.0
2020-03-20,global,Tschechien,833.0,4.0,0.0
2020-03-20,global,Indien,244.0,20.0,5.0
2020-03-20,global,Kasachstan,49.0,0.0,3.0
2020-03-20,Kanada,Newfoundland and Labrador,4.0,0.0,0.0
2020-03-20,USA,Colorado,363.0,0.0,4.0
2020-03-20,global,Griechenland,495.0,19.0,6.0
2020-03-20,USA,Virginia,122.0,0.0,2.0
2020-03-20,global,Martinique,32.0,0.0,1.0
2020-03-20,global,Bulgarien,127.0,0.0,3.0
2020-03-20,global,Kamerun,20.0,0.0,0.0
2020-03-20,China,Tibet,1.0,1.0,0.0
2020-03-20,Kanada,Prince Edward Island,2.0,0.0,0.0
2020-03-20,China,Hubei (Wuhan),67800.0,58382.0,3133.0
2020-03-20,global,Monaco,11.0,0.0,0.0
2020-03-20,Australien,Queensland,184.0,8.0,0.0
2020-03-20,global,Liberia,2.0,0.0,0.0
2020-03-20,global,Philippinen,230.0,8.0,18.0
2020-03-20,Frankreich,Französisch-Polynesien,11.0,0.0,0.0
2020-03-20,global,Argentinien,128.0,3.0,3.0
2020-03-20,global,Bosnien und Herzegowina,89.0,2.0,0.0
2020-03-20,global,Niederlande,2994.0,2.0,106.0
2020-03-20,global,Israel,705.0,14.0,0.0
2020-03-20,global,Antigua und Barbuda,1.0,0.0,0.0
2020-03-20,global,Honduras,24.0,0.0,0.0
2020-03-20,Frankreich,Saint Barthélemy,3.0,0.0,0.0
2020-03-20,USA,Louisiana,538.0,0.0,14.0
2020-03-20,global,Zentralafrikanische Republik,3.0,0.0,0.0
2020-03-20,China,Zhejiang,1234.0,1219.0,1.0
2020-03-20,China,Shaanxi,247.0,237.0,3.0
2020-03-20,USA,Rhode Island,54.0,0.0,0.0
2020-03-20,global,Georgien,43.0,1.0,0.0
2020-03-20,global,Burkina Faso,40.0,0.0,1.0
2020-03-20,global,Neuseeland,39.0,0.0,0.0
2020-03-20,Kanada,British Columbia,271.0,4.0,8.0
2020-03-20,Niederlande,Curaçao,3.0,0.0,1.0
2020-03-20,global,Bangladesch,20.0,3.0,1.0
2020-03-20,global,Republik Kongo,3.0,0.0,0.0
2020-03-20,global,Vereinigte Arabische Emirate,140.0,31.0,2.0
2020-03-20,Kanada,Manitoba,17.0,0.0,0.0
2020-03-20,USA,Nevada,114.0,0.0,1.0
2020-03-20,Deutschland,Baden-Württemberg,3665.0,14.0,17.0
2020-03-20,Deutschland,Bayern,3107.0,15.0,20.0
2020-03-20,Deutschland,Berlin,868.0,6.0,1.0
2020-03-20,Deutschland,Brandenburg,265.0,1.0,0.0
2020-03-20,Deutschland,Bremen,127.0,3.0,0.0
2020-03-20,Deutschland,Hamburg,664.0,1.0,1.0
2020-03-20,Deutschland,Hessen,962.0,3.0,2.0
2020-03-20,Deutschland,Mecklenburg-Vorpommern,167.0,0.0,0.0
2020-03-20,Deutschland,Niedersachsen,1262.0,4.0,0.0
2020-03-20,Deutschland,Nordrhein-Westfalen,6301.0,127.0,22.0
2020-03-20,Deutschland,Rheinland-Pfalz,890.0,1.0,2.0
2020-03-20,Deutschland,Saarland,255.0,0.0,0.0
2020-03-20,Deutschland,Sachsen,562.0,2.0,1.0
2020-03-20,Deutschland,Sachsen-Anhalt,217.0,0.0,0.0
2020-03-20,Deutschland,Schleswig-Holstein,321.0,0.0,1.0
2020-03-20,Deutschland,Thüringen,215.0,3.0,1.0
2020-03-20,Deutschland,Repatriierte,2.0,2.0,0.0
2020-03-20,USA,Montana,15.0,0.0,0.0
2020-03-20,USA,Alaska,12.0,0.0,0.0
2020-03-20,global,Bhutan,2.0,0.0,0.0
2020-03-20,global,Äquatorialguinea,6.0,0.0,0.0
2020-03-20,global,Luxemburg,484.0,0.0,4.0
2020-03-20,USA,Pennsylvania,303.0,0.0,1.0
2020-03-20,global,Senegal,38.0,2.0,0.0
2020-03-20,Kanada,Saskatchewan,20.0,0.0,0.0
2020-03-20,global,Finnland,450.0,10.0,0.0
2020-03-20,global,Japan,963.0,191.0,33.0
2020-03-20,global,Demokratische Republik Kongo,18.0,0.0,0.0
2020-03-20,Frankreich,Mayotte,6.0,0.0,0.0
2020-03-20,China,Gansu,134.0,98.0,2.0
2020-03-20,global,Brasilien,793.0,2.0,11.0
2020-03-20,Dänemark,Färöer,80.0,0.0,0.0
2020-03-20,global,Vatikan,1.0,0.0,0.0
2020-03-20,China,Qinghai,18.0,18.0,0.0
2020-03-20,global,Usbekistan,33.0,0.0,0.0
2020-03-20,USA,Oklahoma,49.0,0.0,1.0
2020-03-20,global,Schweiz,5294.0,15.0,54.0
2020-03-20,USA,"Kreuzfahrtschiff ""Grand Princess""",23.0,0.0,0.0
2020-03-20,global,Äthiopien,9.0,0.0,0.0
2020-03-20,global,Sri Lanka,73.0,3.0,0.0
2020-03-20,global,Malediven,13.0,0.0,0.0
2020-03-20,China,Yunnan,176.0,172.0,2.0
2020-03-20,global,Irland,683.0,5.0,3.0
2020-03-20,China,Guizhou,146.0,144.0,2.0
2020-03-20,USA,Alabama,83.0,0.0,0.0
2020-03-20,global,Iran,19644.0,6745.0,1433.0
2020-03-20,global,Südafrika,202.0,0.0,0.0
2020-03-20,global,Somalia,1.0,0.0,0.0
2020-03-20,USA,Texas,394.0,0.0,5.0
2020-03-20,global,Saudiarabien,344.0,8.0,0.0
2020-03-20,USA,Mississippi,80.0,0.0,1.0
2020-03-20,USA,Idaho,23.0,0.0,0.0
2020-03-20,global,Pakistan,501.0,13.0,3.0
2020-03-20,Australien,Tasmania,10.0,3.0,0.0
2020-03-20,global,Malaysia,1030.0,87.0,3.0
2020-03-20,Kreuzfahrtschiffe und Sonstige,"Kreuzfahrtschiff ""Diamond Princess""",761.0,325.0,7.0
2020-03-20,global,Tansania,6.0,0.0,0.0
2020-03-20,USA,Nebraska,37.0,0.0,0.0
2020-03-20,global,Sudan,2.0,0.0,1.0
2020-03-20,global,Libanon,163.0,4.0,4.0
2020-03-20,global,Thailand,322.0,42.0,1.0
2020-03-20,China,Hong Kong,256.0,98.0,4.0
2020-03-20,global,Uruguay,94.0,0.0,0.0
2020-03-20,USA,North Dakota,19.0,0.0,0.0
2020-03-20,global,Tunesien,54.0,0.0,1.0
2020-03-20,global,Malta,64.0,2.0,0.0
2020-03-20,global,Kambodscha,51.0,1.0,0.0
2020-03-20,USA,Maine,56.0,0.0,0.0
2020-03-20,global,Elfenbeinküste,9.0,1.0,0.0
2020-03-20,China,Hebei,318.0,310.0,6.0
2020-03-20,USA,District of Columbia,71.0,0.0,1.0
2020-03-20,USA,Ohio,173.0,0.0,2.0
2020-03-20,USA,Georgia,420.0,0.0,13.0
2020-03-20,global,Kroatien,128.0,5.0,1.0
2020-03-20,USA,Amerikanische Jungferninseln,3.0,0.0,0.0
2020-03-20,global,Mexiko,164.0,4.0,1.0
2020-03-20,USA,South Carolina,126.0,0.0,1.0
2020-03-20,global,Nepal,1.0,1.0,0.0
2020-03-20,global,Jamaica,16.0,2.0,1.0
2020-03-20,global,Guinea,1.0,0.0,0.0
2020-03-20,global,Simbabwe,1.0,0.0,0.0
2020-01-27,global,Australien (total),5.0,0.0,0.0
2020-01-28,global,Australien (total),5.0,0.0,0.0
2020-01-29,global,Australien (total),6.0,0.0,0.0
2020-01-30,global,Australien (total),9.0,2.0,0.0
2020-01-31,global,Australien (total),9.0,2.0,0.0
2020-02-01,global,Australien (total),12.0,2.0,0.0
2020-02-02,global,Australien (total),12.0,2.0,0.0
2020-02-03,global,Australien (total),12.0,2.0,0.0
2020-02-04,global,Australien (total),13.0,2.0,0.0
2020-02-05,global,Australien (total),13.0,2.0,0.0
2020-02-06,global,Australien (total),14.0,2.0,0.0
2020-02-07,global,Australien (total),15.0,2.0,0.0
2020-02-08,global,Australien (total),15.0,2.0,0.0
2020-02-09,global,Australien (total),15.0,2.0,0.0
2020-02-10,global,Australien (total),15.0,2.0,0.0
2020-02-11,global,Australien (total),15.0,2.0,0.0
2020-02-12,global,Australien (total),15.0,2.0,0.0
2020-02-13,global,Australien (total),15.0,8.0,0.0
2020-02-14,global,Australien (total),15.0,8.0,0.0
2020-02-15,global,Australien (total),15.0,8.0,0.0
2020-02-16,global,Australien (total),15.0,8.0,0.0
2020-02-17,global,Australien (total),15.0,10.0,0.0
2020-02-18,global,Australien (total),15.0,10.0,0.0
2020-02-19,global,Australien (total),15.0,10.0,0.0
2020-02-20,global,Australien (total),15.0,10.0,0.0
2020-02-21,global,Australien (total),15.0,11.0,0.0
2020-02-22,global,Australien (total),15.0,11.0,0.0
2020-02-23,global,Australien (total),15.0,11.0,0.0
2020-02-24,global,Australien (total),15.0,11.0,0.0
2020-02-25,global,Australien (total),15.0,11.0,0.0
2020-02-26,global,Australien (total),15.0,11.0,0.0
2020-02-27,global,Australien (total),15.0,11.0,0.0
2020-02-28,global,Australien (total),15.0,11.0,0.0
2020-02-29,global,Australien (total),25.0,11.0,0.0
2020-03-01,global,Australien (total),27.0,11.0,1.0
2020-03-02,global,Australien (total),30.0,11.0,1.0
2020-03-03,global,Australien (total),39.0,11.0,1.0
2020-03-04,global,Australien (total),52.0,11.0,2.0
2020-03-05,global,Australien (total),55.0,21.0,2.0
2020-03-06,global,Australien (total),60.0,21.0,2.0
2020-03-07,global,Australien (total),63.0,21.0,2.0
2020-03-08,global,Australien (total),76.0,21.0,3.0
2020-03-09,global,Australien (total),91.0,21.0,3.0
2020-03-10,global,Australien (total),107.0,21.0,3.0
2020-03-11,global,Australien (total),128.0,21.0,3.0
2020-03-12,global,Australien (total),128.0,21.0,3.0
2020-03-13,global,Australien (total),200.0,23.0,3.0
2020-03-14,global,Australien (total),250.0,23.0,3.0
2020-03-15,global,Australien (total),297.0,23.0,3.0
2020-03-16,global,Australien (total),377.0,23.0,3.0
2020-03-17,global,Australien (total),452.0,23.0,5.0
2020-03-18,global,Australien (total),568.0,23.0,6.0
2020-03-19,global,Australien (total),681.0,26.0,6.0
2020-03-20,global,Australien (total),791.0,26.0,7.0
2020-01-27,global,China (total),2877.0,58.0,82.0
2020-01-28,global,China (total),5509.0,101.0,131.0
2020-01-29,global,China (total),6087.0,120.0,133.0
2020-01-30,global,China (total),8141.0,135.0,171.0
2020-01-31,global,China (total),9802.0,214.0,213.0
2020-02-01,global,China (total),11891.0,275.0,259.0
2020-02-02,global,China (total),16630.0,463.0,361.0
2020-02-03,global,China (total),19716.0,614.0,425.0
2020-02-04,global,China (total),23707.0,843.0,491.0
2020-02-05,global,China (total),27440.0,1115.0,563.0
2020-02-06,global,China (total),30587.0,1477.0,633.0
2020-02-07,global,China (total),34110.0,1999.0,718.0
2020-02-08,global,China (total),36814.0,2596.0,805.0
2020-02-09,global,China (total),39829.0,3219.0,905.0
2020-02-10,global,China (total),42354.0,3918.0,1012.0
2020-02-11,global,China (total),44386.0,4636.0,1112.0
2020-02-12,global,China (total),44759.0,5082.0,1117.0
2020-02-13,global,China (total),59895.0,6217.0,1369.0
2020-02-14,global,China (total),66358.0,7977.0,1521.0
2020-02-15,global,China (total),68413.0,9298.0,1663.0
2020-02-16,global,China (total),70513.0,10755.0,1766.0
2020-02-17,global,China (total),72434.0,12462.0,1864.0
2020-02-18,global,China (total),74211.0,14206.0,2003.0
2020-02-19,global,China (total),74619.0,15962.0,2116.0
2020-02-20,global,China (total),75077.0,18014.0,2238.0
2020-02-21,global,China (total),75550.0,18704.0,2238.0
2020-02-22,global,China (total),77001.0,22699.0,2443.0
2020-02-23,global,China (total),77022.0,23187.0,2445.0
2020-02-24,global,China (total),77241.0,25015.0,2595.0
2020-02-25,global,China (total),77754.0,27676.0,2665.0
2020-02-26,global,China (total),78166.0,30084.0,2717.0
2020-02-27,global,China (total),78600.0,32930.0,2746.0
2020-02-28,global,China (total),78928.0,36329.0,2790.0
2020-02-29,global,China (total),79356.0,39320.0,2837.0
2020-03-01,global,China (total),79932.0,42162.0,2872.0
2020-03-02,global,China (total),80136.0,44854.0,2914.0
2020-03-03,global,China (total),80261.0,47450.0,2947.0
2020-03-04,global,China (total),80386.0,50001.0,2983.0
2020-03-05,global,China (total),80537.0,52292.0,3015.0
2020-03-06,global,China (total),80690.0,53944.0,3044.0
2020-03-07,global,China (total),80770.0,55539.0,3072.0
2020-03-08,global,China (total),80823.0,57388.0,3100.0
2020-03-09,global,China (total),80860.0,58804.0,3123.0
2020-03-10,global,China (total),80887.0,60181.0,3139.0
2020-03-11,global,China (total),80921.0,61644.0,3161.0
2020-03-12,global,China (total),80932.0,62901.0,3172.0
2020-03-13,global,China (total),80945.0,64196.0,3180.0
2020-03-14,global,China (total),80977.0,65660.0,3193.0
2020-03-15,global,China (total),81003.0,67017.0,3203.0
2020-03-16,global,China (total),81033.0,67910.0,3217.0
2020-03-17,global,China (total),81058.0,68798.0,3230.0
2020-03-18,global,China (total),81102.0,69755.0,3241.0
2020-03-19,global,China (total),81156.0,70535.0,3249.0
2020-03-20,global,China (total),81250.0,71266.0,3253.0
2020-01-27,global,Deutschland (total),1.0,0.0,0.0
2020-01-28,global,Deutschland (total),4.0,0.0,0.0
2020-01-29,global,Deutschland (total),4.0,0.0,0.0
2020-01-30,global,Deutschland (total),5.0,0.0,0.0
2020-01-31,global,Deutschland (total),7.0,0.0,0.0
2020-02-01,global,Deutschland (total),8.0,0.0,0.0
2020-02-02,global,Deutschland (total),10.0,0.0,0.0
2020-02-03,global,Deutschland (total),12.0,0.0,0.0
2020-02-04,global,Deutschland (total),12.0,0.0,0.0
2020-02-05,global,Deutschland (total),12.0,0.0,0.0
2020-02-06,global,Deutschland (total),13.0,0.0,0.0
2020-02-07,global,Deutschland (total),14.0,0.0,0.0
2020-02-08,global,Deutschland (total),14.0,0.0,0.0
2020-02-09,global,Deutschland (total),14.0,0.0,0.0
2020-02-10,global,Deutschland (total),14.0,0.0,0.0
2020-02-11,global,Deutschland (total),16.0,0.0,0.0
2020-02-12,global,Deutschland (total),16.0,0.0,0.0
2020-02-13,global,Deutschland (total),16.0,1.0,0.0
2020-02-14,global,Deutschland (total),16.0,1.0,0.0
2020-02-15,global,Deutschland (total),16.0,1.0,0.0
2020-02-16,global,Deutschland (total),16.0,1.0,0.0
2020-02-17,global,Deutschland (total),16.0,7.0,0.0
2020-02-18,global,Deutschland (total),16.0,9.0,0.0
2020-02-19,global,Deutschland (total),16.0,10.0,0.0
2020-02-20,global,Deutschland (total),16.0,10.0,0.0
2020-02-21,global,Deutschland (total),16.0,11.0,0.0
2020-02-22,global,Deutschland (total),16.0,11.0,0.0
2020-02-23,global,Deutschland (total),16.0,11.0,0.0
2020-02-24,global,Deutschland (total),16.0,14.0,0.0
2020-02-25,global,Deutschland (total),18.0,15.0,0.0
2020-02-26,global,Deutschland (total),21.0,15.0,0.0
2020-02-27,global,Deutschland (total),26.0,16.0,0.0
2020-02-28,global,Deutschland (total),55.0,16.0,0.0
2020-02-29,global,Deutschland (total),68.0,16.0,0.0
2020-03-01,global,Deutschland (total),119.0,16.0,0.0
2020-03-02,global,Deutschland (total),152.0,16.0,0.0
2020-03-03,global,Deutschland (total),190.0,16.0,0.0
2020-03-04,global,Deutschland (total),264.0,16.0,0.0
2020-03-05,global,Deutschland (total),402.0,16.0,0.0
2020-03-06,global,Deutschland (total),641.0,16.0,0.0
2020-03-07,global,Deutschland (total),797.0,16.0,0.0
2020-03-08,global,Deutschland (total),905.0,16.0,0.0
2020-03-09,global,Deutschland (total),1141.0,16.0,0.0
2020-03-10,global,Deutschland (total),1567.0,20.0,2.0
2020-03-11,global,Deutschland (total),1968.0,27.0,3.0
2020-03-12,global,Deutschland (total),2747.0,27.0,6.0
2020-03-13,global,Deutschland (total),3677.0,48.0,8.0
2020-03-14,global,Deutschland (total),4587.0,48.0,9.0
2020-03-15,global,Deutschland (total),5815.0,48.0,13.0
2020-03-16,global,Deutschland (total),7274.0,69.0,17.0
2020-03-17,global,Deutschland (total),9362.0,73.0,26.0
2020-03-18,global,Deutschland (total),12329.0,107.0,28.0
2020-03-19,global,Deutschland (total),15322.0,117.0,44.0
2020-03-20,global,Deutschland (total),19850.0,182.0,68.0
2020-03-04,global,Dänemark (total),1.0,0.0,0.0
2020-03-05,global,Dänemark (total),1.0,0.0,0.0
2020-03-06,global,Dänemark (total),1.0,0.0,0.0
2020-03-07,global,Dänemark (total),1.0,0.0,0.0
2020-03-08,global,Dänemark (total),2.0,0.0,0.0
2020-03-09,global,Dänemark (total),2.0,0.0,0.0
2020-03-10,global,Dänemark (total),2.0,0.0,0.0
2020-03-11,global,Dänemark (total),2.0,0.0,0.0
2020-03-12,global,Dänemark (total),2.0,0.0,0.0
2020-03-13,global,Dänemark (total),3.0,0.0,0.0
2020-03-14,global,Dänemark (total),9.0,0.0,0.0
2020-03-15,global,Dänemark (total),11.0,0.0,0.0
2020-03-16,global,Dänemark (total),19.0,0.0,0.0
2020-03-17,global,Dänemark (total),48.0,0.0,0.0
2020-03-18,global,Dänemark (total),59.0,0.0,0.0
2020-03-19,global,Dänemark (total),74.0,0.0,0.0
2020-03-20,global,Dänemark (total),82.0,0.0,0.0
2020-03-04,global,Frankreich (total),3.0,0.0,0.0
2020-03-05,global,Frankreich (total),3.0,0.0,0.0
2020-03-06,global,Frankreich (total),3.0,0.0,0.0
2020-03-07,global,Frankreich (total),8.0,0.0,0.0
2020-03-08,global,Frankreich (total),8.0,0.0,0.0
2020-03-09,global,Frankreich (total),8.0,0.0,0.0
2020-03-10,global,Frankreich (total),8.0,0.0,0.0
2020-03-11,global,Frankreich (total),9.0,0.0,0.0
2020-03-12,global,Frankreich (total),9.0,0.0,0.0
2020-03-13,global,Frankreich (total),17.0,0.0,0.0
2020-03-14,global,Frankreich (total),18.0,0.0,0.0
2020-03-15,global,Frankreich (total),24.0,0.0,0.0
2020-03-16,global,Frankreich (total),35.0,0.0,0.0
2020-03-17,global,Frankreich (total),47.0,0.0,0.0
2020-03-18,global,Frankreich (total),62.0,0.0,0.0
2020-03-19,global,Frankreich (total),76.0,0.0,0.0
2020-03-20,global,Frankreich (total),114.0,0.0,0.0
2020-03-04,global,Großbritannien (total),1.0,0.0,0.0
2020-03-05,global,Großbritannien (total),1.0,0.0,0.0
2020-03-06,global,Großbritannien (total),1.0,0.0,0.0
2020-03-07,global,Großbritannien (total),1.0,0.0,0.0
2020-03-08,global,Großbritannien (total),1.0,0.0,0.0
2020-03-09,global,Großbritannien (total),1.0,0.0,0.0
2020-03-10,global,Großbritannien (total),2.0,1.0,0.0
2020-03-11,global,Großbritannien (total),3.0,1.0,0.0
2020-03-12,global,Großbritannien (total),3.0,1.0,0.0
2020-03-13,global,Großbritannien (total),4.0,1.0,0.0
2020-03-14,global,Großbritannien (total),4.0,1.0,0.0
2020-03-15,global,Großbritannien (total),5.0,1.0,0.0
2020-03-16,global,Großbritannien (total),8.0,1.0,1.0
2020-03-17,global,Großbritannien (total),10.0,1.0,1.0
2020-03-18,global,Großbritannien (total),16.0,2.0,1.0
2020-03-19,global,Großbritannien (total),27.0,2.0,1.0
2020-03-20,global,Großbritannien (total),31.0,2.0,1.0
2020-01-27,global,Kanada (total),1.0,0.0,0.0
2020-01-28,global,Kanada (total),2.0,0.0,0.0
2020-01-29,global,Kanada (total),2.0,0.0,0.0
2020-01-30,global,Kanada (total),2.0,0.0,0.0
2020-01-31,global,Kanada (total),4.0,0.0,0.0
2020-02-01,global,Kanada (total),4.0,0.0,0.0
2020-02-02,global,Kanada (total),4.0,0.0,0.0
2020-02-03,global,Kanada (total),4.0,0.0,0.0
2020-02-04,global,Kanada (total),4.0,0.0,0.0
2020-02-05,global,Kanada (total),5.0,0.0,0.0
2020-02-06,global,Kanada (total),5.0,0.0,0.0
2020-02-07,global,Kanada (total),7.0,0.0,0.0
2020-02-08,global,Kanada (total),7.0,0.0,0.0
2020-02-09,global,Kanada (total),7.0,0.0,0.0
2020-02-10,global,Kanada (total),7.0,0.0,0.0
2020-02-11,global,Kanada (total),7.0,0.0,0.0
2020-02-12,global,Kanada (total),7.0,1.0,0.0
2020-02-13,global,Kanada (total),7.0,1.0,0.0
2020-02-14,global,Kanada (total),7.0,1.0,0.0
2020-02-15,global,Kanada (total),7.0,1.0,0.0
2020-02-16,global,Kanada (total),7.0,1.0,0.0
2020-02-17,global,Kanada (total),8.0,1.0,0.0
2020-02-18,global,Kanada (total),8.0,1.0,0.0
2020-02-19,global,Kanada (total),8.0,1.0,0.0
2020-02-20,global,Kanada (total),8.0,1.0,0.0
2020-02-21,global,Kanada (total),9.0,3.0,0.0
2020-02-22,global,Kanada (total),9.0,3.0,0.0
2020-02-23,global,Kanada (total),9.0,3.0,0.0
2020-02-24,global,Kanada (total),10.0,3.0,0.0
2020-02-25,global,Kanada (total),11.0,3.0,0.0
2020-02-26,global,Kanada (total),11.0,3.0,0.0
2020-02-27,global,Kanada (total),13.0,6.0,0.0
2020-02-28,global,Kanada (total),14.0,6.0,0.0
2020-02-29,global,Kanada (total),20.0,6.0,0.0
2020-03-01,global,Kanada (total),24.0,6.0,0.0
2020-03-02,global,Kanada (total),27.0,6.0,0.0
2020-03-03,global,Kanada (total),30.0,6.0,0.0
2020-03-04,global,Kanada (total),33.0,6.0,0.0
2020-03-05,global,Kanada (total),37.0,6.0,0.0
2020-03-06,global,Kanada (total),49.0,6.0,0.0
2020-03-07,global,Kanada (total),54.0,8.0,0.0
2020-03-08,global,Kanada (total),64.0,8.0,0.0
2020-03-09,global,Kanada (total),77.0,8.0,1.0
2020-03-10,global,Kanada (total),79.0,8.0,1.0
2020-03-11,global,Kanada (total),108.0,8.0,1.0
2020-03-12,global,Kanada (total),117.0,8.0,1.0
2020-03-13,global,Kanada (total),193.0,8.0,1.0
2020-03-14,global,Kanada (total),198.0,8.0,1.0
2020-03-15,global,Kanada (total),252.0,8.0,1.0
2020-03-16,global,Kanada (total),415.0,9.0,4.0
2020-03-17,global,Kanada (total),478.0,9.0,5.0
2020-03-18,global,Kanada (total),657.0,9.0,8.0
2020-03-19,global,Kanada (total),800.0,9.0,9.0
2020-03-20,global,Kanada (total),943.0,9.0,12.0
2020-02-07,global,Kreuzfahrtschiffe und Sonstige (total),61.0,0.0,0.0
2020-02-08,global,Kreuzfahrtschiffe und Sonstige (total),61.0,0.0,0.0
2020-02-09,global,Kreuzfahrtschiffe und Sonstige (total),64.0,0.0,0.0
2020-02-10,global,Kreuzfahrtschiffe und Sonstige (total),135.0,0.0,0.0
2020-02-11,global,Kreuzfahrtschiffe und Sonstige (total),135.0,0.0,0.0
2020-02-12,global,Kreuzfahrtschiffe und Sonstige (total),175.0,0.0,0.0
2020-02-13,global,Kreuzfahrtschiffe und Sonstige (total),175.0,0.0,0.0
2020-02-14,global,Kreuzfahrtschiffe und Sonstige (total),218.0,0.0,0.0
2020-02-15,global,Kreuzfahrtschiffe und Sonstige (total),285.0,0.0,0.0
2020-02-16,global,Kreuzfahrtschiffe und Sonstige (total),355.0,0.0,0.0
2020-02-17,global,Kreuzfahrtschiffe und Sonstige (total),454.0,0.0,0.0
2020-02-18,global,Kreuzfahrtschiffe und Sonstige (total),542.0,0.0,0.0
2020-02-19,global,Kreuzfahrtschiffe und Sonstige (total),621.0,1.0,0.0
2020-02-20,global,Kreuzfahrtschiffe und Sonstige (total),634.0,1.0,2.0
2020-02-21,global,Kreuzfahrtschiffe und Sonstige (total),638.0,1.0,2.0
2020-02-22,global,Kreuzfahrtschiffe und Sonstige (total),641.0,1.0,2.0
2020-02-23,global,Kreuzfahrtschiffe und Sonstige (total),698.0,0.0,3.0
